Stop Name,Latitude,Longitude,Num trips in stop,Boothcode,Routes with num trips
Janatha Bazaar Banashankari,12.92831264,77.54575018,596,29171094,"{'43-E SNBS-SVN': 2, 'CSB-MTR': 4, 'ACC B-56': 2, 'D13G-RRN': 2, '374-F': 12, 'D13G-BSN': 1, '510-A': 30, 'KMK-VSD': 1, 'BSK-SNR': 5, 'BSK-D12G': 7, 'BSK-BSN': 11, 'D25-SNR': 2, 'HSRC-GBV': 3, 'D13G-KNGC': 4, 'D13G-SWN': 3, 'D13G-VBN': 1, '500-DH': 22, 'ATB-BBS': 4, 'CHAKRA-3A': 27, 'BSK-GRNE': 4, '410-FA': 43, '501-BH': 24, 'BSK-HSKH': 1, 'BSK-BSK3': 0, 'JNR4T-SNR': 2, 'BSK-NDH-BEML5': 5, '45-D': 50, '410-FB': 11, 'JNR4T-GNR2': 3, 'BSK-GNE': 1, '401-S': 6, 'BTP-ITPL': 7, 'BSK-DPJN': 5, '501-B': 7, '410-FC BSK-TVK': 3, 'BSK-NDH-GKW': 1, '410-G': 19, 'BSK-MTR': 4, '600-KD ELCW-SMH': 1, 'D13G-SVB': 2, '226-H': 11, 'D13G-BUCG': 2, 'KRP-MRH-BSK-MTR': 3, 'KRPRS-HSK': 2, 'NICE-3A': 5, 'PPLO-AGS-KBS': 2, 'PPLO-HKH': 2, 'CAPGR-18': 2, 'BSK-JHC': 13, 'JBS-HNR-KMT': 2, 'BSK-MNNK': 1, 'BSK-VPS': 2, 'D13G-MCTC': 4, 'PNN-RVCL': 1, 'PPLO-AGS-SBS': 1, 'BSK-NBC-CLO-VJN': 2, 'PPLO-SVN': 1, 'HBL-RRN BEML5': 6, 'PPLO-KMT-KBS': 3, 'BTT-VSD-SBS': 1, '502 MRHB-KHBQ': 2, 'V-SVM-CSB-BSK': 1, 'MF-19A': 18, 'MF-20': 28, 'PPLO-NDHMS': 1, 'V-BNP-BSK-SCR': 6, '410-FA BSK-SMH': 5, '410-K BSK-PSB': 2, 'V-D13-BUCG': 1, 'V-BSK-NYND-NGBVC-SWN': 2, '410-F': 10, '501-BH BSK-BMT45': 1, 'SGH-BSK-SNR': 4, '45-G D13G-KBS': 15, 'V-D13-NBVDPT': 1, '410-T': 6, '410-FC': 24, '410-FC BSK-GGP': 1, 'V-501A BSK-AIT': 2, '501-F': 19, 'V-BSK-NYD-AIT': 1, '410--J': 23, '13-J': 15}"
Kathriguppe Outer Ring road,12.92503965,77.55039624,575,29171094,"{'43-E SNBS-SVN': 2, 'CSB-MTR': 4, 'ACC B-56': 2, 'D13G-RRN': 2, '374-F': 12, 'D13G-BSN': 1, '510-A': 30, 'KMK-VSD': 1, 'BSK-SNR': 5, 'BSK-D12G': 7, 'BSK-BSN': 11, 'D25-SNR': 2, 'HSRC-GBV': 3, 'D13G-KNGC': 4, 'D13G-SWN': 3, 'D13G-VBN': 1, '500-DH': 22, 'ATB-BBS': 4, 'CHAKRA-3A': 27, '13-H': 17, 'PPLO-D': 3, 'BSK-GRNE': 4, '410-FA': 43, '501-BH': 24, 'BSK-HSKH': 1, 'BSK-BSK3': 0, 'JNR4T-SNR': 2, 'BSK-NDH-BEML5': 5, '410-FB': 11, 'JNR4T-GNR2': 3, 'BSK-GNE': 1, '401-S': 6, 'BTP-ITPL': 7, 'BSK-DPJN': 5, '501-B': 7, 'BSK-AGL': 1, '410-FC BSK-TVK': 3, 'BSK-NDH-GKW': 1, '410-G': 19, 'BSK-MTR': 4, 'CKA-KBS-GKVK': 3, '600-KD ELCW-SMH': 1, 'D13G-SVB': 2, '226-H': 11, 'D13G-BUCG': 2, 'KRP-MRH-BSK-MTR': 3, 'KRPRS-HSK': 2, 'BEMLC-5': 5, 'SBS-BSK-BDA-AGSL': 6, 'BSK-JHC': 13, 'JBS-HNR-KMT': 2, 'BSK-MNNK': 1, 'BSK-VPS': 2, 'D13G-MCTC': 4, 'PNN-RVCL': 1, 'BSK-NBC-CLO-VJN': 2, 'HBL-RRN BEML5': 6, 'BTT-VSD-SBS': 1, '502 MRHB-KHBQ': 2, 'V-SVM-CSB-BSK': 1, 'MF-19A': 18, 'V-BNP-BSK-SCR': 6, '410-FA BSK-SMH': 5, '410-K BSK-PSB': 2, 'V-D13-BUCG': 1, 'V-BSK-NYND-NGBVC-SWN': 2, '410-F': 10, '501-BH BSK-BMT45': 1, 'SGH-BSK-SNR': 4, '45-G D13G-KBS': 15, 'V-D13-NBVDPT': 1, '410-T': 6, '410-FC': 24, '410-FC BSK-GGP': 1, 'V-501A BSK-AIT': 2, '501-F': 19, 'V-BSK-NYD-AIT': 1, '410--J': 23, '13-E': 30, 'BSK-VKN': 1, '401-B YNTAEH-YTTMC': 3, '13-J': 15}"
Banashankari 3rd Stage 3rd Phase,12.92764412,77.55136371,209,29171095,"{'SNR-HLS': 3, '201-H': 13, 'ABP-BSK': 9, 'SNR-KRM': 6, 'BSN-NDH-BSK': 3, '223-J': 9, '45-J': 39, 'CRS-PPLO': 3, '201-B': 11, 'KMK-VDPC': 2, 'VDPC-KDG': 0, 'CKA-KBS-GKVK': 3, 'VTTMC-KDG': 3, 'NICE-3A': 5, 'CKA-VKN': 1, 'BSK-MNNK': 1, 'NDH MF-1': 33, 'MF-12': 51, '401-SA': 8, 'V-KGR-NYD-BSK': 5, 'PLO-VLS': 1}"
Hoskerehalli Srinivasa Kalyana Mantapa,12.92579912,77.54423179,117,29171095,"{'45-D': 50, 'D33-AGSL-VBN': 1, 'AGSL-BSK-SBS': 8, 'PPLO-AGS-KBS': 2, 'PPLO-HKH': 2, '600-FB': 19, 'PPLO-KTG-CKA': 1, 'PPLO-AGS-SBS': 1, 'PPLO-SVN': 1, 'PPLO-KMT-KBS': 3, 'MF-20': 28, 'PPLO-NDHMS': 1}"
Ittamadu Cross,12.92782025,77.54608969,115,29171095,"{'13-H': 17, '45-D': 50, 'BSK-AGL': 1, 'D33-AGSL-VBN': 1, 'SBS-BSK-BDA-AGSL': 6, 'AGSL-BSK-SBS': 8, 'PPLO-HKH': 2, '600-FB': 19, 'KBS-AGS-PPLO': 6, 'PPLO-KTG-CKA': 1, 'VBN-PPLO': 1, 'SBS-HNR-AGSL': 2, 'SBS-HNR-PPLO': 1}"
Ittamadu Hoskerehalli,12.92399791,77.54363159,117,29171095,"{'45-D': 50, 'D33-AGSL-VBN': 1, 'AGSL-BSK-SBS': 8, 'PPLO-AGS-KBS': 2, 'PPLO-HKH': 2, '600-FB': 19, 'PPLO-KTG-CKA': 1, 'PPLO-AGS-SBS': 1, 'PPLO-SVN': 1, 'PPLO-KMT-KBS': 3, 'MF-20': 28, 'PPLO-NDHMS': 1}"
Janatha Bazaar Banashankari,12.92831264,77.54575018,596,29171095,"{'43-E SNBS-SVN': 2, 'CSB-MTR': 4, 'ACC B-56': 2, 'D13G-RRN': 2, '374-F': 12, 'D13G-BSN': 1, '510-A': 30, 'KMK-VSD': 1, 'BSK-SNR': 5, 'BSK-D12G': 7, 'BSK-BSN': 11, 'D25-SNR': 2, 'HSRC-GBV': 3, 'D13G-KNGC': 4, 'D13G-SWN': 3, 'D13G-VBN': 1, '500-DH': 22, 'ATB-BBS': 4, 'CHAKRA-3A': 27, 'BSK-GRNE': 4, '410-FA': 43, '501-BH': 24, 'BSK-HSKH': 1, 'BSK-BSK3': 0, 'JNR4T-SNR': 2, 'BSK-NDH-BEML5': 5, '45-D': 50, '410-FB': 11, 'JNR4T-GNR2': 3, 'BSK-GNE': 1, '401-S': 6, 'BTP-ITPL': 7, 'BSK-DPJN': 5, '501-B': 7, '410-FC BSK-TVK': 3, 'BSK-NDH-GKW': 1, '410-G': 19, 'BSK-MTR': 4, '600-KD ELCW-SMH': 1, 'D13G-SVB': 2, '226-H': 11, 'D13G-BUCG': 2, 'KRP-MRH-BSK-MTR': 3, 'KRPRS-HSK': 2, 'NICE-3A': 5, 'PPLO-AGS-KBS': 2, 'PPLO-HKH': 2, 'CAPGR-18': 2, 'BSK-JHC': 13, 'JBS-HNR-KMT': 2, 'BSK-MNNK': 1, 'BSK-VPS': 2, 'D13G-MCTC': 4, 'PNN-RVCL': 1, 'PPLO-AGS-SBS': 1, 'BSK-NBC-CLO-VJN': 2, 'PPLO-SVN': 1, 'HBL-RRN BEML5': 6, 'PPLO-KMT-KBS': 3, 'BTT-VSD-SBS': 1, '502 MRHB-KHBQ': 2, 'V-SVM-CSB-BSK': 1, 'MF-19A': 18, 'MF-20': 28, 'PPLO-NDHMS': 1, 'V-BNP-BSK-SCR': 6, '410-FA BSK-SMH': 5, '410-K BSK-PSB': 2, 'V-D13-BUCG': 1, 'V-BSK-NYND-NGBVC-SWN': 2, '410-F': 10, '501-BH BSK-BMT45': 1, 'SGH-BSK-SNR': 4, '45-G D13G-KBS': 15, 'V-D13-NBVDPT': 1, '410-T': 6, '410-FC': 24, '410-FC BSK-GGP': 1, 'V-501A BSK-AIT': 2, '501-F': 19, 'V-BSK-NYD-AIT': 1, '410--J': 23, '13-J': 15}"
Kathriguppe Outer Ring road,12.92503965,77.55039624,575,29171095,"{'43-E SNBS-SVN': 2, 'CSB-MTR': 4, 'ACC B-56': 2, 'D13G-RRN': 2, '374-F': 12, 'D13G-BSN': 1, '510-A': 30, 'KMK-VSD': 1, 'BSK-SNR': 5, 'BSK-D12G': 7, 'BSK-BSN': 11, 'D25-SNR': 2, 'HSRC-GBV': 3, 'D13G-KNGC': 4, 'D13G-SWN': 3, 'D13G-VBN': 1, '500-DH': 22, 'ATB-BBS': 4, 'CHAKRA-3A': 27, '13-H': 17, 'PPLO-D': 3, 'BSK-GRNE': 4, '410-FA': 43, '501-BH': 24, 'BSK-HSKH': 1, 'BSK-BSK3': 0, 'JNR4T-SNR': 2, 'BSK-NDH-BEML5': 5, '410-FB': 11, 'JNR4T-GNR2': 3, 'BSK-GNE': 1, '401-S': 6, 'BTP-ITPL': 7, 'BSK-DPJN': 5, '501-B': 7, 'BSK-AGL': 1, '410-FC BSK-TVK': 3, 'BSK-NDH-GKW': 1, '410-G': 19, 'BSK-MTR': 4, 'CKA-KBS-GKVK': 3, '600-KD ELCW-SMH': 1, 'D13G-SVB': 2, '226-H': 11, 'D13G-BUCG': 2, 'KRP-MRH-BSK-MTR': 3, 'KRPRS-HSK': 2, 'BEMLC-5': 5, 'SBS-BSK-BDA-AGSL': 6, 'BSK-JHC': 13, 'JBS-HNR-KMT': 2, 'BSK-MNNK': 1, 'BSK-VPS': 2, 'D13G-MCTC': 4, 'PNN-RVCL': 1, 'BSK-NBC-CLO-VJN': 2, 'HBL-RRN BEML5': 6, 'BTT-VSD-SBS': 1, '502 MRHB-KHBQ': 2, 'V-SVM-CSB-BSK': 1, 'MF-19A': 18, 'V-BNP-BSK-SCR': 6, '410-FA BSK-SMH': 5, '410-K BSK-PSB': 2, 'V-D13-BUCG': 1, 'V-BSK-NYND-NGBVC-SWN': 2, '410-F': 10, '501-BH BSK-BMT45': 1, 'SGH-BSK-SNR': 4, '45-G D13G-KBS': 15, 'V-D13-NBVDPT': 1, '410-T': 6, '410-FC': 24, '410-FC BSK-GGP': 1, 'V-501A BSK-AIT': 2, '501-F': 19, 'V-BSK-NYD-AIT': 1, '410--J': 23, '13-E': 30, 'BSK-VKN': 1, '401-B YNTAEH-YTTMC': 3, '13-J': 15}"
Banashankari 3rd Stage 3rd Phase,12.92764412,77.55136371,209,29171096,"{'SNR-HLS': 3, '201-H': 13, 'ABP-BSK': 9, 'SNR-KRM': 6, 'BSN-NDH-BSK': 3, '223-J': 9, '45-J': 39, 'CRS-PPLO': 3, '201-B': 11, 'KMK-VDPC': 2, 'VDPC-KDG': 0, 'CKA-KBS-GKVK': 3, 'VTTMC-KDG': 3, 'NICE-3A': 5, 'CKA-VKN': 1, 'BSK-MNNK': 1, 'NDH MF-1': 33, 'MF-12': 51, '401-SA': 8, 'V-KGR-NYD-BSK': 5, 'PLO-VLS': 1}"
Bhuvaneshwarinagara Hoskerehalli,12.92190518,77.55083799,57,29171096,"{'45-B': 29, 'D21G-D': 1, 'PPLO-D': 3, '45-A': 20, 'BTT-VSD-SBS': 1, '401-B YNTAEH-YTTMC': 3}"
Hoskerehalli Srinivasa Kalyana Mantapa,12.92579912,77.54423179,117,29171096,"{'45-D': 50, 'D33-AGSL-VBN': 1, 'AGSL-BSK-SBS': 8, 'PPLO-AGS-KBS': 2, 'PPLO-HKH': 2, '600-FB': 19, 'PPLO-KTG-CKA': 1, 'PPLO-AGS-SBS': 1, 'PPLO-SVN': 1, 'PPLO-KMT-KBS': 3, 'MF-20': 28, 'PPLO-NDHMS': 1}"
Ittamadu Cross,12.92782025,77.54608969,115,29171096,"{'13-H': 17, '45-D': 50, 'BSK-AGL': 1, 'D33-AGSL-VBN': 1, 'SBS-BSK-BDA-AGSL': 6, 'AGSL-BSK-SBS': 8, 'PPLO-HKH': 2, '600-FB': 19, 'KBS-AGS-PPLO': 6, 'PPLO-KTG-CKA': 1, 'VBN-PPLO': 1, 'SBS-HNR-AGSL': 2, 'SBS-HNR-PPLO': 1}"
Ittamadu Hoskerehalli,12.92399791,77.54363159,117,29171096,"{'45-D': 50, 'D33-AGSL-VBN': 1, 'AGSL-BSK-SBS': 8, 'PPLO-AGS-KBS': 2, 'PPLO-HKH': 2, '600-FB': 19, 'PPLO-KTG-CKA': 1, 'PPLO-AGS-SBS': 1, 'PPLO-SVN': 1, 'PPLO-KMT-KBS': 3, 'MF-20': 28, 'PPLO-NDHMS': 1}"
Janatha Bazaar Banashankari,12.92831264,77.54575018,596,29171096,"{'43-E SNBS-SVN': 2, 'CSB-MTR': 4, 'ACC B-56': 2, 'D13G-RRN': 2, '374-F': 12, 'D13G-BSN': 1, '510-A': 30, 'KMK-VSD': 1, 'BSK-SNR': 5, 'BSK-D12G': 7, 'BSK-BSN': 11, 'D25-SNR': 2, 'HSRC-GBV': 3, 'D13G-KNGC': 4, 'D13G-SWN': 3, 'D13G-VBN': 1, '500-DH': 22, 'ATB-BBS': 4, 'CHAKRA-3A': 27, 'BSK-GRNE': 4, '410-FA': 43, '501-BH': 24, 'BSK-HSKH': 1, 'BSK-BSK3': 0, 'JNR4T-SNR': 2, 'BSK-NDH-BEML5': 5, '45-D': 50, '410-FB': 11, 'JNR4T-GNR2': 3, 'BSK-GNE': 1, '401-S': 6, 'BTP-ITPL': 7, 'BSK-DPJN': 5, '501-B': 7, '410-FC BSK-TVK': 3, 'BSK-NDH-GKW': 1, '410-G': 19, 'BSK-MTR': 4, '600-KD ELCW-SMH': 1, 'D13G-SVB': 2, '226-H': 11, 'D13G-BUCG': 2, 'KRP-MRH-BSK-MTR': 3, 'KRPRS-HSK': 2, 'NICE-3A': 5, 'PPLO-AGS-KBS': 2, 'PPLO-HKH': 2, 'CAPGR-18': 2, 'BSK-JHC': 13, 'JBS-HNR-KMT': 2, 'BSK-MNNK': 1, 'BSK-VPS': 2, 'D13G-MCTC': 4, 'PNN-RVCL': 1, 'PPLO-AGS-SBS': 1, 'BSK-NBC-CLO-VJN': 2, 'PPLO-SVN': 1, 'HBL-RRN BEML5': 6, 'PPLO-KMT-KBS': 3, 'BTT-VSD-SBS': 1, '502 MRHB-KHBQ': 2, 'V-SVM-CSB-BSK': 1, 'MF-19A': 18, 'MF-20': 28, 'PPLO-NDHMS': 1, 'V-BNP-BSK-SCR': 6, '410-FA BSK-SMH': 5, '410-K BSK-PSB': 2, 'V-D13-BUCG': 1, 'V-BSK-NYND-NGBVC-SWN': 2, '410-F': 10, '501-BH BSK-BMT45': 1, 'SGH-BSK-SNR': 4, '45-G D13G-KBS': 15, 'V-D13-NBVDPT': 1, '410-T': 6, '410-FC': 24, '410-FC BSK-GGP': 1, 'V-501A BSK-AIT': 2, '501-F': 19, 'V-BSK-NYD-AIT': 1, '410--J': 23, '13-J': 15}"
Kamakya Talkies,12.92376204,77.55376939,649,29171096,"{'BMT13-BMT13G': 5, 'BMT13-BMT13GT': 8, 'D13G-ISRO': 4, 'D13G-RRN': 2, '374-F': 12, 'MEBP-42B': 3, 'D13G-BSN': 1, '201-R': 35, 'D13G-CKBS': 3, 'KMK-VSD': 1, 'D13G-UTH': 1, 'BSK-SNR': 5, '223-J': 9, 'D13G-KNGC': 4, 'D13G-HBL': 4, '500-D SNR-HBL': 4, 'D13G-SWN': 3, 'D13G-VBN': 1, 'JNR4T-SNR': 2, 'BSK-NDH-BEML5': 5, 'V-201R': 38, '45-F': 40, '500-K': 33, 'KMK-VDPC': 2, 'CKA-KBS-GKVK': 3, 'D13G-BSK-HBL': 1, 'SNR-BSK-DMR': 1, 'D13G-BUCG': 2, '45-G': 46, 'VTTMC-KDG': 3, '201-M': 28, 'SBS-BSK-BDA-AGSL': 6, 'D13G-BTP': 4, 'CKA-VKN': 1, 'PPLO-KTG-CKA': 1, 'NDH MF-1': 33, '410 D31-CSB': 1, 'MF-12': 51, 'UTH-CKA': 2, 'V-500K': 40, 'BSK-NBC-CLO-VJN': 2, '401-SA': 8, 'ABISRO-2': 2, 'VCS-AMD-4 DGPB-AMD': 1, 'JGF-4': 2, 'BTP-42': 2, 'MF-19': 18, 'MF-19A': 18, 'BELGS-24': 2, 'V-BNP-BSK-SCR': 6, 'V-SWN-VJN-NDH-BSK-CSB-ITPL': 4, 'V-BSK-NYND-NGBVC-SWN': 2, 'V-D13-BSK-CSB-Intel ORR': 4, '600-KB': 25, 'V-KGR-NYD-BSK': 5, 'V-45G': 4, 'VCS-ITPB-GM-1 KMK-ITPL': 1, 'D13G-KDG': 13, '45-G D13G-KBS': 15, 'BSK3-SGH': 1, 'V-500-CA KMK-JFWTC': 3, 'V-D13-BTP': 2, 'V-500KD': 6, '501-F': 19, '500-L CKA-HBL': 2, 'PLO-VLS': 1, 'V-BMT13-BSK-RMM': 1, 'V-D13KMK-BSK-BNP': 6, 'D13G-BNP': 3, '410--J': 23}"
Kathriguppe Outer Ring road,12.92503965,77.55039624,575,29171096,"{'43-E SNBS-SVN': 2, 'CSB-MTR': 4, 'ACC B-56': 2, 'D13G-RRN': 2, '374-F': 12, 'D13G-BSN': 1, '510-A': 30, 'KMK-VSD': 1, 'BSK-SNR': 5, 'BSK-D12G': 7, 'BSK-BSN': 11, 'D25-SNR': 2, 'HSRC-GBV': 3, 'D13G-KNGC': 4, 'D13G-SWN': 3, 'D13G-VBN': 1, '500-DH': 22, 'ATB-BBS': 4, 'CHAKRA-3A': 27, '13-H': 17, 'PPLO-D': 3, 'BSK-GRNE': 4, '410-FA': 43, '501-BH': 24, 'BSK-HSKH': 1, 'BSK-BSK3': 0, 'JNR4T-SNR': 2, 'BSK-NDH-BEML5': 5, '410-FB': 11, 'JNR4T-GNR2': 3, 'BSK-GNE': 1, '401-S': 6, 'BTP-ITPL': 7, 'BSK-DPJN': 5, '501-B': 7, 'BSK-AGL': 1, '410-FC BSK-TVK': 3, 'BSK-NDH-GKW': 1, '410-G': 19, 'BSK-MTR': 4, 'CKA-KBS-GKVK': 3, '600-KD ELCW-SMH': 1, 'D13G-SVB': 2, '226-H': 11, 'D13G-BUCG': 2, 'KRP-MRH-BSK-MTR': 3, 'KRPRS-HSK': 2, 'BEMLC-5': 5, 'SBS-BSK-BDA-AGSL': 6, 'BSK-JHC': 13, 'JBS-HNR-KMT': 2, 'BSK-MNNK': 1, 'BSK-VPS': 2, 'D13G-MCTC': 4, 'PNN-RVCL': 1, 'BSK-NBC-CLO-VJN': 2, 'HBL-RRN BEML5': 6, 'BTT-VSD-SBS': 1, '502 MRHB-KHBQ': 2, 'V-SVM-CSB-BSK': 1, 'MF-19A': 18, 'V-BNP-BSK-SCR': 6, '410-FA BSK-SMH': 5, '410-K BSK-PSB': 2, 'V-D13-BUCG': 1, 'V-BSK-NYND-NGBVC-SWN': 2, '410-F': 10, '501-BH BSK-BMT45': 1, 'SGH-BSK-SNR': 4, '45-G D13G-KBS': 15, 'V-D13-NBVDPT': 1, '410-T': 6, '410-FC': 24, '410-FC BSK-GGP': 1, 'V-501A BSK-AIT': 2, '501-F': 19, 'V-BSK-NYD-AIT': 1, '410--J': 23, '13-E': 30, 'BSK-VKN': 1, '401-B YNTAEH-YTTMC': 3, '13-J': 15}"
Srikanteshwara Park Kathriguppe,12.92643306,77.55365431,28,29171096,"{'HSS-8': 2, '45-F KBS-CKA': 1, 'CKA-KBS-GKVK': 3, 'CKA-VKN': 1, '13-F': 18, '60-F DPJN-CKA': 1, '500-L CKA-HBL': 2}"
Banashankari 3rd Stage 3rd Phase,12.92764412,77.55136371,209,29171097,"{'SNR-HLS': 3, '201-H': 13, 'ABP-BSK': 9, 'SNR-KRM': 6, 'BSN-NDH-BSK': 3, '223-J': 9, '45-J': 39, 'CRS-PPLO': 3, '201-B': 11, 'KMK-VDPC': 2, 'VDPC-KDG': 0, 'CKA-KBS-GKVK': 3, 'VTTMC-KDG': 3, 'NICE-3A': 5, 'CKA-VKN': 1, 'BSK-MNNK': 1, 'NDH MF-1': 33, 'MF-12': 51, '401-SA': 8, 'V-KGR-NYD-BSK': 5, 'PLO-VLS': 1}"
Bhuvaneshwarinagara Hoskerehalli,12.92190518,77.55083799,57,29171097,"{'45-B': 29, 'D21G-D': 1, 'PPLO-D': 3, '45-A': 20, 'BTT-VSD-SBS': 1, '401-B YNTAEH-YTTMC': 3}"
Ittamadu Cross,12.92782025,77.54608969,115,29171097,"{'13-H': 17, '45-D': 50, 'BSK-AGL': 1, 'D33-AGSL-VBN': 1, 'SBS-BSK-BDA-AGSL': 6, 'AGSL-BSK-SBS': 8, 'PPLO-HKH': 2, '600-FB': 19, 'KBS-AGS-PPLO': 6, 'PPLO-KTG-CKA': 1, 'VBN-PPLO': 1, 'SBS-HNR-AGSL': 2, 'SBS-HNR-PPLO': 1}"
Kamakya Talkies,12.92376204,77.55376939,649,29171097,"{'BMT13-BMT13G': 5, 'BMT13-BMT13GT': 8, 'D13G-ISRO': 4, 'D13G-RRN': 2, '374-F': 12, 'MEBP-42B': 3, 'D13G-BSN': 1, '201-R': 35, 'D13G-CKBS': 3, 'KMK-VSD': 1, 'D13G-UTH': 1, 'BSK-SNR': 5, '223-J': 9, 'D13G-KNGC': 4, 'D13G-HBL': 4, '500-D SNR-HBL': 4, 'D13G-SWN': 3, 'D13G-VBN': 1, 'JNR4T-SNR': 2, 'BSK-NDH-BEML5': 5, 'V-201R': 38, '45-F': 40, '500-K': 33, 'KMK-VDPC': 2, 'CKA-KBS-GKVK': 3, 'D13G-BSK-HBL': 1, 'SNR-BSK-DMR': 1, 'D13G-BUCG': 2, '45-G': 46, 'VTTMC-KDG': 3, '201-M': 28, 'SBS-BSK-BDA-AGSL': 6, 'D13G-BTP': 4, 'CKA-VKN': 1, 'PPLO-KTG-CKA': 1, 'NDH MF-1': 33, '410 D31-CSB': 1, 'MF-12': 51, 'UTH-CKA': 2, 'V-500K': 40, 'BSK-NBC-CLO-VJN': 2, '401-SA': 8, 'ABISRO-2': 2, 'VCS-AMD-4 DGPB-AMD': 1, 'JGF-4': 2, 'BTP-42': 2, 'MF-19': 18, 'MF-19A': 18, 'BELGS-24': 2, 'V-BNP-BSK-SCR': 6, 'V-SWN-VJN-NDH-BSK-CSB-ITPL': 4, 'V-BSK-NYND-NGBVC-SWN': 2, 'V-D13-BSK-CSB-Intel ORR': 4, '600-KB': 25, 'V-KGR-NYD-BSK': 5, 'V-45G': 4, 'VCS-ITPB-GM-1 KMK-ITPL': 1, 'D13G-KDG': 13, '45-G D13G-KBS': 15, 'BSK3-SGH': 1, 'V-500-CA KMK-JFWTC': 3, 'V-D13-BTP': 2, 'V-500KD': 6, '501-F': 19, '500-L CKA-HBL': 2, 'PLO-VLS': 1, 'V-BMT13-BSK-RMM': 1, 'V-D13KMK-BSK-BNP': 6, 'D13G-BNP': 3, '410--J': 23}"
Kathriguppe Outer Ring road,12.92503965,77.55039624,575,29171097,"{'43-E SNBS-SVN': 2, 'CSB-MTR': 4, 'ACC B-56': 2, 'D13G-RRN': 2, '374-F': 12, 'D13G-BSN': 1, '510-A': 30, 'KMK-VSD': 1, 'BSK-SNR': 5, 'BSK-D12G': 7, 'BSK-BSN': 11, 'D25-SNR': 2, 'HSRC-GBV': 3, 'D13G-KNGC': 4, 'D13G-SWN': 3, 'D13G-VBN': 1, '500-DH': 22, 'ATB-BBS': 4, 'CHAKRA-3A': 27, '13-H': 17, 'PPLO-D': 3, 'BSK-GRNE': 4, '410-FA': 43, '501-BH': 24, 'BSK-HSKH': 1, 'BSK-BSK3': 0, 'JNR4T-SNR': 2, 'BSK-NDH-BEML5': 5, '410-FB': 11, 'JNR4T-GNR2': 3, 'BSK-GNE': 1, '401-S': 6, 'BTP-ITPL': 7, 'BSK-DPJN': 5, '501-B': 7, 'BSK-AGL': 1, '410-FC BSK-TVK': 3, 'BSK-NDH-GKW': 1, '410-G': 19, 'BSK-MTR': 4, 'CKA-KBS-GKVK': 3, '600-KD ELCW-SMH': 1, 'D13G-SVB': 2, '226-H': 11, 'D13G-BUCG': 2, 'KRP-MRH-BSK-MTR': 3, 'KRPRS-HSK': 2, 'BEMLC-5': 5, 'SBS-BSK-BDA-AGSL': 6, 'BSK-JHC': 13, 'JBS-HNR-KMT': 2, 'BSK-MNNK': 1, 'BSK-VPS': 2, 'D13G-MCTC': 4, 'PNN-RVCL': 1, 'BSK-NBC-CLO-VJN': 2, 'HBL-RRN BEML5': 6, 'BTT-VSD-SBS': 1, '502 MRHB-KHBQ': 2, 'V-SVM-CSB-BSK': 1, 'MF-19A': 18, 'V-BNP-BSK-SCR': 6, '410-FA BSK-SMH': 5, '410-K BSK-PSB': 2, 'V-D13-BUCG': 1, 'V-BSK-NYND-NGBVC-SWN': 2, '410-F': 10, '501-BH BSK-BMT45': 1, 'SGH-BSK-SNR': 4, '45-G D13G-KBS': 15, 'V-D13-NBVDPT': 1, '410-T': 6, '410-FC': 24, '410-FC BSK-GGP': 1, 'V-501A BSK-AIT': 2, '501-F': 19, 'V-BSK-NYD-AIT': 1, '410--J': 23, '13-E': 30, 'BSK-VKN': 1, '401-B YNTAEH-YTTMC': 3, '13-J': 15}"
Srikanteshwara Park Kathriguppe,12.92643306,77.55365431,28,29171097,"{'HSS-8': 2, '45-F KBS-CKA': 1, 'CKA-KBS-GKVK': 3, 'CKA-VKN': 1, '13-F': 18, '60-F DPJN-CKA': 1, '500-L CKA-HBL': 2}"
Banashankari 3rd Stage 3rd Phase,12.92764412,77.55136371,209,29171098,"{'SNR-HLS': 3, '201-H': 13, 'ABP-BSK': 9, 'SNR-KRM': 6, 'BSN-NDH-BSK': 3, '223-J': 9, '45-J': 39, 'CRS-PPLO': 3, '201-B': 11, 'KMK-VDPC': 2, 'VDPC-KDG': 0, 'CKA-KBS-GKVK': 3, 'VTTMC-KDG': 3, 'NICE-3A': 5, 'CKA-VKN': 1, 'BSK-MNNK': 1, 'NDH MF-1': 33, 'MF-12': 51, '401-SA': 8, 'V-KGR-NYD-BSK': 5, 'PLO-VLS': 1}"
Bhuvaneshwarinagara Hoskerehalli,12.92190518,77.55083799,57,29171098,"{'45-B': 29, 'D21G-D': 1, 'PPLO-D': 3, '45-A': 20, 'BTT-VSD-SBS': 1, '401-B YNTAEH-YTTMC': 3}"
